ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[52.6, 32.2]",,,,,,,,,,,,1.079694,,,,,,,,,,,,,,,10077498-f225-4bdd-a012-b90ab4e22319,3615,,"[46.3, 34.3]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,194,Barcelona,217,"['4c806b81-f68d-4ec8-818a-6541bd7cc35d', 'c1a976c0-61e4-4478-b783-b210c3a53c40']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.701,Carry,,2007/2008
,,,,"[59.5, 42.9]",,,,,,,,,,,,1.87649,,,,,,,,,,,,,,,111f96f7-79ee-49e8-8f13-6f670949cd8c,3618,,"[66.3, 30.4]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,"['2c485801-3b1e-4bc4-9222-4e39b1106937', '5b87c9a1-1bd8-4ecb-b120-dc3b69917326', '6b47d8e7-c0a3-4b07-abb7-f62cc18eea73']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.631,Carry,True,2007/2008
,,,,"[55.4, 46.6]",,,,,,,,,,,,1.070617,,,,,,,,,,,,,,,ca263b10-1df2-4d25-8e1e-20d2c78ef65e,3622,,"[55.4, 46.6]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,194,Barcelona,217,"['a4a9bb73-b075-4cd7-9656-87d304dc8873', 'aefe28eb-4acc-46ab-ad4a-cc4d689f7cdc']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.196,Carry,,2007/2008
,,,,"[78.5, 61.2]",,,,,,,,,,,,2.439122,,,,,,,,,,,,,,,792c2273-287d-4096-9245-dc6166615dd3,3625,,"[70.0, 59.4]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,"['50987d62-f59b-4c10-83a9-9cec5d978a06', 'd5974e28-cf2a-455d-a4e5-eb5ec57539ac']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.334,Carry,,2007/2008
,,,,"[87.0, 56.3]",,,,,,,,,,,,0.079954,,,,,,,,,,,,,,,25e0133e-4827-42c7-9f3d-8b3959a7b921,3628,,"[87.3, 56.2]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,"['3d1156ba-f6c0-426f-860c-c11b1cb4c051', '8287487b-c8ac-49cc-b208-8f203406f666']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.532,Carry,,2007/2008
,,,,"[87.3, 65.7]",,,,,,,,,,,,2.036046,,,,,,,,,,,,,,,c3f1c048-b75b-42c2-a764-6e01b285cf4d,3631,,"[82.4, 66.8]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,"['de93543c-b71a-4317-b82c-8e12b10a099d', 'ee62628c-7d65-4672-a221-592397a6e628']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.401,Carry,,2007/2008
,,,,"[93.3, 70.0]",,,,,,,,,,,,0.040009,,,,,,,,,,,,,,,12c3c063-3a2c-4747-9437-7ba95e0e65e4,3634,,"[93.3, 70.0]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,"['0056e552-a9f5-4a2f-9757-9c60c7d15ebf', '790ef51e-8f86-419d-afbe-d828103963fa']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.292,Carry,,2007/2008
,,,,"[89.5, 62.8]",,,,,,,,,,,,0.995512,,,,,,,,,,,,,,,110a768b-547f-4d1e-b48e-3aee0c470e21,3637,,"[89.5, 62.8]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,"['71a107e3-aa03-4371-9190-90db5a1ad9a3', '9da144a9-8543-43bb-bc4b-1a88bcc74ed0']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.064,Carry,,2007/2008
,,,,"[97.3, 71.0]",,,,,,,,,,,,0.51339,,,,,,,,,,,,,,,bdbfc447-a2fe-4c41-aff1-da0686f7be4f,3640,,"[97.3, 71.0]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,"['045f006a-74b2-4121-9e4c-93d4656900ce', '644e0b30-d9af-4d8d-850e-74c373f759f8']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.703,Carry,,2007/2008
,,,,"[92.5, 65.3]",,,,,,,,,,,,0.521582,,,,,,,,,,,,,,,659af48e-013b-4fbf-b773-b354429e129d,3643,,"[92.5, 65.3]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,"['07f5d804-3b75-433a-b707-c10a015685b8', '7577f7a6-64fb-4f3e-85cf-466532414e30']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.707,Carry,,2007/2008
,,,,"[93.8, 76.1]",,,,,,,,,,,,0.389767,,,,,,,,,,,,,,,b03c0a25-88d1-433b-9f96-fa313b060231,3646,,"[93.8, 76.1]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,"['85b75bb0-a9a0-4f11-9666-2d20c9a9f756', 'f7b883ae-b959-4692-863a-daaca912dac0']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.897,Carry,,2007/2008
,,,,"[56.5, 51.7]",,,,,,,,,,,,1.610862,,,,,,,,,,,,,,,e6c54395-343e-4d59-b2df-45ce5950bb22,3655,,"[56.2, 56.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,"['28373baf-7706-4e4d-abcc-6903e514b2d7', '53b0f776-5b5b-4e46-b6b2-340a7be22011', '896b594b-83c0-413b-bdd9-a3b78eecea70']",1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:01.613,Carry,True,2007/2008
,,,,"[55.3, 42.1]",,,,,,,,,,,,0.079959,,,,,,,,,,,,,,,f56f7ead-fe7f-4150-9b70-d4bd9cb88395,3659,,"[55.3, 42.1]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Muñoz Oroz,25861.0,Left Center Midfield,195,Athletic Club,215,"['0668dc28-94c2-4ecf-b51d-8df8ae1be471', 'b8fa6ae2-d126-4d5e-9cfd-0d57cded3e7f']",4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:04.377,Carry,,2007/2008
,,,,"[55.3, 52.5]",,,,,,,,,,,,1.274174,,,,,,,,,,,,,,,f1dd2cb4-6281-4bcb-aa12-521ae4958f2f,3662,,"[55.3, 52.5]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,"['498ae2a2-5af8-42cb-aaa7-3f66695f7fbd', 'b3169eb9-4875-47eb-b54c-abc80bd9944c']",5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:05.101,Carry,,2007/2008
,,,,"[76.7, 76.4]",,,,,,,,,,,,0.927052,,,,,,,,,,,,,,,f3bda2ed-666b-420c-8a43-724aed22b9f0,3665,,"[74.7, 75.6]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,195,Athletic Club,215,"['1d2bc512-01d3-471d-ab44-673a0407336a', '5e01bf34-184b-4cfc-9eb6-12c625126fd1']",8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:08.132,Carry,,2007/2008
,,,,"[77.8, 54.5]",,,,,,,,,,,,2.077756,,,,,,,,,,,,,,,a447c24f-a034-431e-a7b4-8d7048e73396,3668,,"[74.9, 66.8]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Cuéllar Tainta,26045.0,Right Midfield,195,Athletic Club,215,"['58dcf7b5-43f9-4116-aab3-9ae27f6405e2', 'f4b5331e-c1e2-4a2f-a75f-c6fcc0173378']",10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:10.181,Carry,,2007/2008
,,,,"[79.5, 21.5]",,,,,,,,,,,,4.240609,,,,,,,,,,,,,,,85710ad3-5365-4b27-b2cd-97873b1d7da5,3671,,"[66.6, 34.9]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,"['687f2064-10d2-4a91-a0ea-8b85adfb62a1', '70ccbd89-8c31-4df0-8f6e-3fcca7742faa']",14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:14.350,Carry,,2007/2008
,,,,"[77.2, 30.4]",,,,,,,,,,,,0.948369,,,,,,,,,,,,,,,0b98eed5-6230-40bd-aa4d-9524064a2518,3674,,"[79.2, 31.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,195,Athletic Club,215,"['1fb98495-6266-44de-a292-2467e65ebf16', '358d20f1-d029-4792-a8a2-a4e9d26bb47b', '395b78e9-16b1-4676-8371-cde8e32ee559']",19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:19.559,Carry,True,2007/2008
,,,,"[85.5, 67.1]",,,,,,,,,,,,2.379619,,,,,,,,,,,,,,,d20ef01b-26f3-4fdb-8b95-047702087a7d,3681,,"[77.5, 75.1]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,195,Athletic Club,215,"['6967900b-eb09-4eb0-8dd4-6f7d15964625', 'e8e9660a-0a85-4a26-be10-2e5d11f50aa1']",24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:24.664,Carry,,2007/2008
,,,,"[105.6, 56.5]",,,,,,,,,,,,1.182938,,,,,,,,,,,,,,,07d90322-c1a3-448c-bb11-bfc2a8b707aa,3685,,"[105.1, 56.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ion Vélez Martínez,26477.0,Center Forward,195,Athletic Club,215,"['994f6363-4acd-4b0e-8620-3d527505054f', 'bb8bd3ed-947f-491c-879f-c7d697148991', 'fcf8591f-52fb-479d-aea8-d4390b5973b2']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:28.875,Carry,True,2007/2008
,,,,"[114.7, 71.1]",,,,,,,,,,,,2.527793,,,,,,,,,,,,,,,a2be8fb5-b221-4411-ab40-b7a517f2e1ba,3688,,"[107.0, 71.0]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Cuéllar Tainta,26045.0,Right Midfield,195,Athletic Club,215,"['82121f21-0c3f-4e17-afac-df8b9c0783c5', '90617636-dbb1-413e-801f-c17ea3edaae0', 'b5c63a1d-9556-4623-8219-47c1760cdc53']",31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:31.523,Carry,True,2007/2008
,,,,"[115.5, 65.3]",,,,,,,,,,,,0.1494,,,,,,,,,,,,,,,8d484a4a-1c1c-402f-ad7d-36cce162b7e5,3695,,"[115.5, 65.3]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andoni Iraola Sagarna,26031.0,Right Back,196,Athletic Club,215,"['4ac9d61b-8ac2-4b81-a3d8-517dca4fb5e2', '6010c883-9481-4963-a251-dc17c80e635c']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:53.609,Carry,,2007/2008
,,,,"[113.5, 67.7]",,,,,,,,,,,,2.151705,,,,,,,,,,,,,,,5e581202-986e-4c39-bb56-bc10de962736,3698,,"[108.2, 73.9]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Cuéllar Tainta,26045.0,Right Midfield,196,Athletic Club,215,"['6898bac1-224c-4035-bd41-c75d31e983e0', '718475fb-e79d-4979-9289-84884e2624a7', 'd786840c-0dcb-49af-95f0-22fade381dca']",55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:55.650,Carry,True,2007/2008
,,,,"[94.8, 20.0]",,,,,,,,,,,,1.585591,,,,,,,,,,,,,,,484d81f3-af85-417d-9fb2-b67c60e2261b,3705,,"[94.8, 18.1]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David López Moreno,25869.0,Left Back,196,Athletic Club,215,"['aee4044d-ad81-457b-bfa3-5fd30fd07593', 'b1fb9231-15ba-4e76-9674-daf89f85b07e', 'bf5b1d0a-af9d-453d-8970-326c9c9be410']",2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:02.064,Carry,True,2007/2008
,,,,"[116.8, 17.0]",,,,,,,,,,,,0.717507,,,,,,,,,,,,,,,5e11f898-940d-42a2-8ea8-2271431f671e,3715,,"[117.8, 18.2]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Moreno,25869.0,Left Back,197,Athletic Club,215,"['48c2730e-af56-4f7a-82fb-2f8a5ce6236e', '4edeea92-9090-45ea-8172-cbcf1de57ca5', 'c7bc7531-4fb3-4969-8246-e8316b1eecf5']",34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:34.133,Carry,True,2007/2008
,,,,"[116.1, 2.9]",,,,,,,,,,,,2.652798,,,,,,,,,,,,,,,e02b5744-b430-4670-bb5b-3881ada642d7,3718,,"[109.6, 2.3]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,197,Athletic Club,215,"['2458d769-60b7-41dd-aedd-6a30d7823330', '766c6b87-c628-4d9d-8bdf-b01c1b12e1fa', 'b79d0774-8c52-48be-bbc7-131ce8bead90']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:36.422,Carry,True,2007/2008
,,,,"[109.1, 25.2]",,,,,,,,,,,,0.743248,,,,,,,,,,,,,,,99592b61-fc89-4dce-8387-c9d5a0f7c6a9,3726,,"[109.6, 24.7]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ion Vélez Martínez,26477.0,Center Forward,198,Athletic Club,215,"['381dcdca-ecf7-4f37-9f63-c14e23ec5ca7', '631362f1-5a2b-4572-b190-f59573ab6374', 'fa8cdced-09ae-41c0-ba30-b0c261b57fcb']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:53.809,Carry,True,2007/2008
,,,,"[111.0, 3.4]",,,,,,,,,,,,2.340785,,,,,,,,,,,,,,,d3ddfb03-3568-4439-b4f3-163ab24b5259,3730,,"[105.9, 3.3]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,198,Athletic Club,215,"['01ee7702-330f-4e9e-8eab-f73ecad07522', '94924eab-e656-4843-a09b-43c4237abf5c']",56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:56.542,Carry,,2007/2008
,,,,"[50.7, 69.7]",,,,,,,,,,,,0.773295,,,,,,,,,,,,,,,effac281-a6ee-455d-b1d8-2edceb65c19a,3741,,"[50.7, 65.7]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,199,Barcelona,217,"['3c20c99a-8dd6-443b-812d-626036b08209', '97828ff4-aab5-4ab5-ae51-25e0d4b8944d', '9e413021-88f7-42a9-a493-7bc53d495246']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.836,Carry,True,2007/2008
,,,,"[40.6, 77.0]",,,,,,,,,,,,0.080006,,,,,,,,,,,,,,,b5b966e6-73a8-4f2f-8230-a592bd8ed454,3744,,"[40.6, 77.0]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,199,Barcelona,217,"['3ef913ef-71e1-4ae1-85d0-a3d1372c1bda', 'b3c1c06c-e1ef-499d-8a62-e04b512dd4e2']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.720,Carry,,2007/2008
,,,,"[22.5, 47.2]",,,,,,,,,,,,1.364597,,,,,,,,,,,,,,,cf72bb13-fa05-486a-b91a-e4df7472d3c0,3747,,"[24.4, 54.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Center Back,199,Barcelona,217,"['6bef9f79-f0a1-4f68-81bc-6ea31aba3ee9', '9f4aad60-f51b-4d32-968c-814a35a541d0']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.261,Carry,,2007/2008
,,,,"[30.7, 8.8]",,,,,,,,,,,,1.677155,,,,,,,,,,,,,,,9f02bb14-b13c-46d0-8bd0-7692cbd6397c,3751,,"[27.8, 12.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,199,Barcelona,217,"['46060db3-f148-4d88-8a15-bfead14f901c', 'de992507-e332-4697-9c6b-15f40fa49839', 'f2931630-05e5-4f79-8801-cec422b2fb3f']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.644,Carry,True,2007/2008
,,,,"[65.4, 35.6]",,,,,,,,,,,,1.401292,,,,,,,,,,,,,,,3eb2d8e8-5d77-47b5-b94a-ee1a097c5192,3754,,"[66.3, 28.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,199,Barcelona,217,"['cc5e6d61-7b04-489d-a574-efcd15fe5931', 'd9771169-36d7-46d6-bac7-8f9f93c5f863', 'f832b041-d65e-4735-98b9-5332eff78f0a']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.048,Carry,True,2007/2008
,,,,"[37.9, 45.4]",,,,,,,,,,,,2.675229,,,,,,,,,,,,,,,12ebba9a-3278-499d-be53-85d45bf623cc,3760,,"[37.9, 45.4]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Amorebieta Mardaras,26028.0,Left Center Back,200,Athletic Club,215,"['57f9a48b-5e5c-430c-9eb4-c2c6b00af854', '69769db2-8fbc-479c-b67a-1c1c2ea11f99']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:49.514,Carry,,2007/2008
,,,,"[52.7, 41.7]",,,,,,,,,,,,2.1313,,,,,,,,,,,,,,,f85cd23d-2602-4b8e-83c5-35889b31219d,3763,,"[53.0, 42.1]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,200,Athletic Club,215,"['8c534740-46f4-45b5-9d8e-0f1c30c2268c', '9ab81b16-7e2d-48cf-9c6c-15d514d00e0e']",52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:52.915,Carry,,2007/2008
,,,,"[41.4, 54.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,e18ec5eb-e57e-443e-8e0e-8265d7944d1a,3766,,"[41.4, 54.8]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,200,Athletic Club,215,"['28beefee-f200-4e04-9834-c9fcbdf42943', 'e90e2d99-5f16-45ce-9ecd-c95ce944007a']",56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:56.554,Carry,,2007/2008
,,,,"[68.3, 77.0]",,,,,,,,,,,,2.507001,,,,,,,,,,,,,,,4a5a8ee3-46f6-4e70-b4b7-bb73aad187d0,3769,,"[63.2, 76.8]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,200,Athletic Club,215,"['6ba7dbd4-1329-40a9-890f-f30cffc29d34', '870089f8-1223-49fa-9582-4ec935926b64']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:58.459,Carry,,2007/2008
,,,,"[113.3, 67.4]",,,,,,,,,,,,0.079968,,,,,,,,,,,,,,,3b395aa4-5338-47d5-9c30-735e98afc7ef,3772,,"[110.1, 67.3]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cuéllar Tainta,26045.0,Right Midfield,200,Athletic Club,215,"['1b386af6-2bc3-4143-995c-e2f030cfa09e', '29dc4035-fe75-46f5-a7ba-f025fae1a317']",3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:03.684,Carry,,2007/2008
,,,,"[9.4, 39.3]",,,,,,,,,,,,4.968358,,,,,,,,,,,,,,,10959e40-fd5e-479f-93cf-82ce535fbefc,3776,,"[10.6, 38.1]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,201,Barcelona,217,"['2034e3dc-cc86-4a4c-9340-efdbf4f285f8', '907b7e05-b611-497a-9ed8-1d8818f9c5b6']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.750,Carry,,2007/2008
,,,,"[23.6, 68.6]",,,,,,,,,,,,1.376187,,,,,,,,,,,,,,,5a3c2d05-3bf8-407c-a62c-c335ab63022f,3779,,"[25.1, 68.0]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Oleguer Presas Renom,25873.0,Right Center Back,201,Barcelona,217,"['7af0c559-a26c-480b-917f-acb11ff8b430', '8fd1a3fe-4f6b-4786-8d8b-4b9183bec961']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.037,Carry,,2007/2008
,,,,"[25.0, 56.5]",,,,,,,,,,,,1.604188,,,,,,,,,,,,,,,598db09b-0d1e-4294-8db5-21452f772670,3782,,"[25.4, 57.5]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,"['5737875e-c5a9-400d-9f13-ed4dd940ea41', 'e7ee3b7b-b361-4199-9d89-7d9e05e30464']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:15.769,Carry,,2007/2008
,,,,"[22.4, 30.1]",,,,,,,,,,,,1.842187,,,,,,,,,,,,,,,442a885a-5619-41a7-aee7-e5358df9cae6,3785,,"[22.2, 36.7]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,201,Barcelona,217,"['c81dc264-53e1-4a47-bee3-33db6adce9d1', 'd93e9930-6064-40c2-8cb4-ccebc0929764']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:19.077,Carry,,2007/2008
,,,,"[43.0, 33.3]",,,,,,,,,,,,0.872477,,,,,,,,,,,,,,,bbe2272d-9b68-46fd-8d37-a6ccf4b5a0e3,3788,,"[49.3, 36.4]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,"['db58c183-af51-43b6-99bc-e49de9d9faab', 'edb27c64-f020-40cc-aa3a-07b3800640f2']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.931,Carry,,2007/2008
,,,,"[51.4, 21.9]",,,,,,,,,,,,2.525675,,,,,,,,,,,,,,,3da33d5c-8dab-4e5f-8fc0-bd7bf67dbeae,3791,,"[50.9, 20.7]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,201,Barcelona,217,"['8e23c043-7c02-4e5d-b8ad-ff0f40f67558', 'a9656010-2fb6-46b7-847b-b93ab395391a', 'f3e67ed9-8ca1-4dad-87f3-01684ee72ecc']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.621,Carry,True,2007/2008
,,,,"[47.7, 36.9]",,,,,,,,,,,,1.058858,,,,,,,,,,,,,,,f7a42495-3214-49b0-bacc-3b51a46a1ceb,3795,,"[44.7, 37.0]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,201,Barcelona,217,"['b1150d20-d76b-42bb-a052-6eaaa3fa7412', 'e1e8c5a4-1201-472f-8bce-8537b83f5bf0']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:29.528,Carry,,2007/2008
,,,,"[64.9, 32.9]",,,,,,,,,,,,0.119985,,,,,,,,,,,,,,,c2401268-70fe-4f3a-873c-c8d6ec84881c,3798,,"[64.9, 32.9]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,"['04d4ebf1-1aeb-42dc-8a0d-0471c4c35d9b', 'd1921c6c-9eed-49c3-b98f-f436ced1bff2']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.729,Carry,,2007/2008
,,,,"[53.5, 41.3]",,,,,,,,,,,,0.650504,,,,,,,,,,,,,,,62c39c91-6258-470b-aea4-6e20e97370f0,3801,,"[53.5, 41.3]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,201,Barcelona,217,"['50996364-95c3-4a84-a4d0-a3f20dffc2cb', 'fbeb5bed-92cf-41a7-b15f-7452d243f713']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:32.810,Carry,,2007/2008
,,,,"[82.8, 27.5]",,,,,,,,,,,,4.308109,,,,,,,,,,,,,,,412fcf50-261c-408e-8d95-6efb6584a5be,3804,,"[64.3, 29.8]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,"['1a528a71-0397-4d60-a91d-19428fd01339', '2b2b68a5-902f-4095-8739-6ffd7c0adc6b']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.341,Carry,,2007/2008
