50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.642808,,,,,,,,,,,,eb80d0c2-af87-4665-82cf-d0379984df76,1627,,"[35.4, 63.4]",69293,35,,,,0.19739556,,Right Foot,,,,"[42.9, 64.9]",,Ground Pass,,7.648529,,,,Alexandros Tziolis,20538.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,92,Racing Santander,1217,['81cd3a37-2494-47f4-b5ae-1efcb4131032'],42,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:42.216,Pass,,2011/2012
,,,,,,,,,,,,,,,2.96937,,,,,,,,,,,,94938d30-63ab-4600-af47-22ba63fd211b,1630,,"[44.4, 58.6]",69293,35,,,,-0.9937582,,Right Foot,,,,"[78.9, 5.6]",,High Pass,,63.239624,,,,Pedro Manuel Munitis Álvarez,19577.0,,True,,,,1,Regular Play,Alexandros Tziolis,20538.0,Center Defensive Midfield,92,Racing Santander,1217,['003d073a-35f8-4a2d-b876-e3541dcfa64c'],44,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:44.837,Pass,,2011/2012
,,,,,,,,,,,,,,,2.366719,,,,,,,,,,,,441a546a-da9a-4523-ab9b-47e8edd4f3c5,1633,,"[80.3, 6.9]",69293,35,,,,0.37950936,,Right Foot,,,,"[97.6, 13.8]",,Low Pass,,18.625252,,,,Adrián González Morales,6557.0,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Midfield,92,Racing Santander,1217,['9254a502-0fa3-4f91-a117-096c3fd387ab'],48,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:48.726,Pass,,2011/2012
,,,,,,,,,,,,,,,2.810945,,,,,,,,,,,,239bb84b-65c4-4ecb-ac64-0a0c968e5186,1637,,"[91.3, 10.9]",69293,35,,,,2.9959643,,Right Foot,,,,"[68.8, 14.2]",,Ground Pass,,22.740713,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Center Midfield,92,Racing Santander,1217,"['307e040f-c9e8-4acb-94b0-d9c86578b0e2', '8d4ff86d-7aff-4086-8b23-cd9352329c20']",56,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:56.741,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.15243,,,,,,,,,,,,a36b6ce9-91aa-4cc2-8332-6a298c99ee98,1640,,"[67.3, 17.0]",69293,36,,,,1.0934509,,Right Foot,,,,"[98.8, 77.9]",,High Pass,,68.56428,,,,Jairo Samperio Bustara,6925.0,,True,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,92,Racing Santander,1217,['d6ecbb42-d972-4c52-9655-9e1dbad26250'],0,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:36:00.559,Pass,,2011/2012
,,,,,,,,,,,,,,,0.1916,,,,,,,,,,,,7ce7e39a-a2f8-4196-8848-070d5bd57228,1649,,"[28.7, 3.7]",69293,36,,,,2.863293,,Left Foot,,,,"[26.6, 4.3]",,Ground Pass,,2.184033,,Incomplete,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,92,Racing Santander,1217,"['2c6c4ae6-919f-468d-8bdb-ec707eae51ef', 'ea53de56-81b8-4a67-8575-05cd1941a7ca']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.167,Pass,,2011/2012
,,,,,,,,,,,,,,,3.0949,,,,,,,,,,,,863be0be-3690-4bc1-bfa4-9baacb750a13,1655,,"[80.8, 68.2]",69293,36,,,,-0.9857967,,Left Foot,,,,"[111.4, 22.0]",,High Pass,,55.4148,,,,Pedro Manuel Munitis Álvarez,19577.0,,True,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,92,Racing Santander,1217,"['3f0c9ce5-9959-44ee-9ce7-20e463a71cb0', 'fc4de0c4-8b12-4a8d-91a3-9654e995a37a']",12,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:36:12.955,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.423985,,,,,,,,,,,,d2091924-64d4-4b7c-9a3b-197dafa40dbf,1658,,"[115.2, 13.8]",69293,36,,,,1.8145027,,Left Foot,True,,,"[110.6, 32.3]",,High Pass,,19.063316,,Incomplete,,Mamadou Koné,26553.0,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Midfield,92,Racing Santander,1217,"['44d1fa1f-2fb0-4b10-9dbc-6a55c5c50b92', 'c2f8a2ac-77ce-4260-a989-f6ebe182985c']",17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:36:17.730,Pass,,2011/2012
,,,,,,,,,,,,,,,0.693151,,,,,,,,,,,,678e99a7-d731-4490-a1d7-ea98c9549c0f,1670,,"[12.9, 55.4]",69293,36,,,,1.7033478,,Left Foot,,,,"[12.5, 58.4]",,Low Pass,,3.026549,,,,Thiago Alcântara do Nascimento,5208.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,93,Barcelona,217,['905cd7c9-0bd5-42e0-a34c-9481d0d4332a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.609,Pass,,2011/2012
,,,,,,,,,,,,,,,0.651211,,,,,,,,,,,,0a737659-78d5-4b8e-97f6-9fde58d2278a,1672,,"[14.0, 55.4]",69293,36,,,,-0.5501658,,Right Foot,,,,"[21.5, 50.8]",,Ground Pass,,8.798295,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,93,Barcelona,217,['59b90409-9025-4102-8a0d-c2b53238d4b0'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.302,Pass,,2011/2012
,,,,,,,,,,,,,,,1.609735,,,,,,,,,,,,8dd701fd-4ceb-4f8c-9910-9867225aab22,1675,,"[29.7, 48.1]",69293,36,,,,-0.71435684,,Right Foot,,,,"[44.0, 35.7]",,Ground Pass,,18.927494,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['b98acf91-533f-47ea-b802-1f50fe7e414a'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.381,Pass,,2011/2012
,,,,,,,,,,,,,,,1.072783,,,,,,,,,,,,1c86f023-f0ff-4cba-bc76-bb2c5d98919e,1678,,"[53.9, 36.7]",69293,36,,,,1.299508,,Right Foot,,,,"[58.1, 51.8]",,Ground Pass,,15.673225,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,93,Barcelona,217,['4f0c6f53-0aa8-4a04-a800-46038c8713d0'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.895,Pass,,2011/2012
,,,,,,,,,,,,,,,1.317776,,,,,,,,,,,,7d38c00a-0112-41a2-8e24-d5b68ccc4ec0,1681,,"[64.4, 53.3]",69293,36,,,,0.8003224,,Right Foot,,,,"[84.2, 73.7]",,Ground Pass,,28.428858,,,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['2c307875-b0d1-4176-ab0b-36f2b0a6f5fb'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.322,Pass,,2011/2012
,,,,,,,,,,,,,,,0.770226,,,,,,,,,,,,863cbf76-8680-4f1b-8aec-8015e2abc69b,1684,,"[85.2, 60.7]",69293,36,,,,-1.7445974,,Right Foot,,,,"[82.9, 47.6]",,Ground Pass,,13.300376,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,93,Barcelona,217,['639476a9-dd20-4dd0-9fa4-484163681bda'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.653,Pass,,2011/2012
,,,,,,,,,,,,,,,0.70635,,,,,,,,,,,,98677440-220c-44d3-98b8-f127e6f9685b,1687,,"[82.9, 47.6]",69293,36,,,,2.7181532,,Right Foot,,,,"[75.8, 50.8]",,Ground Pass,,7.787811,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,['6b801b76-4ee4-4123-bf10-bab61231e137'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.504,Pass,,2011/2012
,,,,,,,,,,,,,,,0.588195,,,,,,,,,,,,28a63eff-70d6-44b6-b99c-8f31d5ea6cc8,1690,,"[82.9, 46.0]",69293,36,,,,-0.8712791,,Right Foot,,,,"[89.8, 37.8]",,Ground Pass,,10.716809,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['454345a2-96d8-4c38-9a86-296aec83f643'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.165,Pass,,2011/2012
,,,,,,,,,,,,,,,4.638432,,,,,,,,,,,,7fa41062-d19c-4123-aca7-c7429efbdb39,1694,,"[91.7, 33.8]",69293,36,,,,-0.97788495,,Left Foot,,,,"[113.8, 1.0]",,Ground Pass,,39.550602,,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,['73391296-8152-4fb1-860d-1dce1544365c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.638,Pass,,2011/2012
,,,,,,,,,,,,,,,1.817862,,,,,,,,,,,,62ee7eba-625b-4fd7-878d-f2d386517413,1696,,"[19.8, 80.0]",69293,37,,,,-0.09065989,,,,,,"[42.9, 77.9]",,High Pass,,23.195257,,Incomplete,,Papa Kouly Diop,6867.0,,,,,Throw-in,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,94,Racing Santander,1217,"['23a70ce6-ed4b-4df7-85fb-60cf9066590a', '90f9e433-4f1e-40d1-9c8b-4e5ce45c40c8']",5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:37:05.554,Pass,,2011/2012
,,,,,,,,,,,,,,,0.682728,,,,,,,,,,,,90f9e433-4f1e-40d1-9c8b-4e5ce45c40c8,1698,,"[78.1, 3.1]",69293,37,,,,0.053282853,,Head,,,,"[85.6, 3.5]",,High Pass,,7.510659,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,"['1610918b-ccdc-419d-b3f8-765321ff1f5d', '62ee7eba-625b-4fd7-878d-f2d386517413']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.372,Pass,,2011/2012
,,,,,,,,,,,,,,,0.695379,,,,,,,,,,,,fd4912b3-6b32-41d9-84d4-eae58e6036ad,1701,,"[86.1, 3.5]",69293,37,,,,-3.050933,,Right Foot,,,,"[79.5, 2.9]",,Low Pass,,6.627217,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,95,Barcelona,217,['9004a622-c677-4d8d-ab5e-a2db467d8880'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.135,Pass,,2011/2012
,,,,,,,,,,,,,,,0.782589,,,,,,,,,,,,b48c01fb-3044-4230-a727-064614019504,1705,,"[78.3, 2.2]",69293,37,,,,3.0014908,,Right Foot,,,,"[70.5, 3.3]",,Ground Pass,,7.877182,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,"['484d705d-7e74-4885-89d9-f11f62bef3ad', '948e1e76-d1b4-42cd-a4d3-e69b745eed66']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.872,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.806596,,,,,,,,,,,,dc7cc451-9960-469a-a8bd-9890788bfaab,1708,,"[70.3, 3.5]",69293,37,,,,1.1587745,,Left Foot,,,,"[76.2, 17.0]",,Ground Pass,,14.732956,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,95,Barcelona,217,['7137cbac-b18d-4c66-85f9-7888109daba7'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.207,Pass,,2011/2012
,,,,,,,,,,,,,,,0.504112,,,,,,,,,,,,a14be345-2893-43f3-a633-193861b6b68d,1711,,"[76.2, 16.7]",69293,37,,,,-1.4346573,,Right Foot,,,,"[77.2, 9.4]",,Ground Pass,,7.368175,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['bfb7c95f-ae01-405f-bebc-4e3d82927698'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.386,Pass,,2011/2012
,,,,,,,,,,,,,,,1.565132,,,,,,,,,,,,7db4acb8-0c23-4d2c-a556-5e6c3fdb5a5d,1714,,"[77.2, 9.4]",69293,37,,,,2.448713,,Right Foot,,,,"[56.0, 27.0]",,Ground Pass,,27.553585,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,95,Barcelona,217,['39c8407c-1d93-460e-91d6-7954c82e554b'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.129,Pass,,2011/2012
,,,,,,,,,,,,,,,1.098201,,,,,,,,,,,,a4eac070-e1eb-47fb-8228-82bfdce82e90,1717,,"[56.6, 28.1]",69293,37,,,,0.75908846,,Left Foot,,,,"[64.4, 35.5]",,Ground Pass,,10.751744,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,95,Barcelona,217,['2c9c48dc-b663-4de5-9164-4b97692a20a0'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.915,Pass,,2011/2012
,,,,,,,,,,,,,,,0.781697,,,,,,,,,,,,7ccf8833-c880-4d34-8c74-66b8d8240d62,1721,,"[64.8, 35.2]",69293,37,,,,-1.6765945,,Right Foot,,,,"[63.6, 23.9]",,Ground Pass,,11.363538,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['6fcb9dda-2a75-484e-995c-9544f7f551c8', 'c95cbb1e-ed69-4d9e-935a-6a6caf1b36c1']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.897,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.070162,,,,,,,,,,,,025583fb-699f-4207-bf12-f50cc208372f,1725,,"[63.8, 20.7]",69293,37,,,,-0.8176451,,Right Foot,,,,"[72.8, 11.1]",,Ground Pass,,13.159027,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,95,Barcelona,217,"['2ba3fe1b-2932-417f-a6e3-cbf675cf9f02', '91e79380-d3b5-45fc-a3f6-8b3bf72424c1']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.527,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.887613,,,,,,,,,,,,8578280b-4d99-4957-aa1b-40f0cd7e10e3,1728,,"[77.4, 12.1]",69293,37,,,,0.5848776,,Right Foot,,,,"[84.8, 17.0]",,Ground Pass,,8.875246,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,['a6882828-def3-403a-b846-383b61a34130'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.750,Pass,,2011/2012
,,,,,,,,,,,,,,,0.865643,,,,,,,,,,,,3da6599f-2d05-4a36-a8a1-736067a2af6e,1731,,"[83.7, 26.6]",69293,37,,,,1.4806796,3ec962f1-5fc5-475c-8c3d-fc5a8b94145e,Left Foot,,,,"[85.2, 43.2]",,Ground Pass,,16.667633,,,,David Villa Sánchez,12737.0,True,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,95,Barcelona,217,['98446f42-0847-4b8c-8c50-e9dddd0e4057'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.097,Pass,,2011/2012
,,,,,,,,,,,,,,,3.95019,,,,,,,,,,,,59523aa7-7939-4347-ba2e-9383dcb2385d,1736,,"[7.0, 45.0]",69293,37,True,,,0.19123186,,Right Foot,,,,"[72.6, 57.7]",,High Pass,,66.81804,,,,Jairo Samperio Bustara,6925.0,,,,,Goal Kick,1,From Goal Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,96,Racing Santander,1217,['f4267e1e-1758-4073-a6f2-2c44f5f26630'],52,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:37:52.797,Pass,,2011/2012
,,,,,,,,,,,,,,,2.740601,,,,,,,,,,,,1a7d367c-0d86-4149-9d20-f09ad45ba76a,1739,,"[73.0, 57.5]",69293,37,,,True,0.2100343,,,,,,"[98.8, 63.0]",,Low Pass,,26.379726,,Incomplete,,Mamadou Koné,26553.0,,,,,,1,From Goal Kick,Jairo Samperio Bustara,6925.0,Right Midfield,96,Racing Santander,1217,"['2b945b1f-7da6-4aa2-aa3f-8e69722a16cd', '3f917a03-ccb2-4022-8134-a5c25b1307cc', '8d314b3e-c9eb-4c22-98c1-2f9beaf92150']",56,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:37:56.841,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.705226,,,,,,,,,,,,3f917a03-ccb2-4022-8134-a5c25b1307cc,1741,,"[22.2, 18.0]",69293,37,,,,2.7190177,,Right Foot,,,,"[7.3, 24.7]",,Ground Pass,,16.337074,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,97,Barcelona,217,"['1a7d367c-0d86-4149-9d20-f09ad45ba76a', 'a011112e-e8e1-4245-940e-cfeb59dca533']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.581,Pass,,2011/2012
,,,,,,,,,,,,,,,1.093959,,,,,,,,,,,,e050c49a-0d6a-4ce0-bdd7-08a9c91a59e9,1745,,"[8.1, 25.6]",69293,38,,,,-0.20160311,,Right Foot,,,,"[21.8, 22.8]",,Ground Pass,,13.983204,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,"['8405e635-0ae7-435e-8efb-46649f7942cc', '8f40f53f-dce2-440f-b09c-b302da547120']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.326,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.369382,,,,,,,,,,,,cde964c4-8002-42a3-8189-1eadff2a84ec,1748,,"[21.8, 22.8]",69293,38,,,,-1.8954288,,Right Foot,,,,"[14.8, 2.0]",,Ground Pass,,21.946299,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,97,Barcelona,217,['e84cd182-e045-47e9-90a0-fc5eff71345e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.646,Pass,,2011/2012
,,,,,,,,,,,,,,,0.910608,,,,,,,,,,,,5516c788-e6aa-42fd-b572-bdd4f0b2006c,1751,,"[16.3, 2.5]",69293,38,,,,1.3117906,,Left Foot,,,,"[19.4, 14.2]",,Ground Pass,,12.103719,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,97,Barcelona,217,['34ee08b7-935f-4d15-9859-8e4ca20c20ab'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.159,Pass,,2011/2012
,,,,,,,,,,,,,,,1.662784,,,,,,,,,,,,bf3f9576-3bd0-4652-98d7-4f5d141d1ea1,1754,,"[27.0, 15.5]",69293,38,,,,1.6831735,,Right Foot,,,,"[23.4, 47.4]",,Low Pass,,32.102493,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,97,Barcelona,217,['b6a983de-1111-47b4-baed-5ef2577b5533'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.789,Pass,,2011/2012
,,,,,,,,,,,,,,,0.796208,,,,,,,,,,,,53f82f3b-0b9e-42da-aa35-138effac70f4,1757,,"[24.5, 36.5]",69293,38,,,,-1.7570192,,Left Foot,,,,"[23.2, 29.6]",,Ground Pass,,7.0213957,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,97,Barcelona,217,['b940da9b-d619-4845-b2b2-f706c9e26df5'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.685,Pass,,2011/2012
,,,,,,,,,,,,,,,3.046906,,,,,,,,,,,,b600998e-681e-401c-9da7-bef91803ab7a,1760,,"[23.2, 29.6]",69293,38,,,,1.1604191,,Right Foot,,,,"[42.3, 73.5]",,Low Pass,,47.875046,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,97,Barcelona,217,['30476a5a-e8d0-46e1-8a40-c59589d53a2b'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.762,Pass,,2011/2012
,,,,,,,,,,,,,,,0.900064,,,,,,,,,,,,8f945d53-ad60-4d3d-aa32-b8a0852607fb,1763,,"[83.1, 76.2]",69293,38,,,,-1.3234423,,Right Foot,,,,"[85.6, 66.3]",,Ground Pass,,10.210778,,,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['4232c541-26d9-412e-827e-5fe9ad76b147'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.920,Pass,,2011/2012
,,,,,,,,,,,,,,,1.153107,,,,,,,,,,,,e7e0ff55-613c-4e43-a0aa-66db75ab8855,1766,,"[83.7, 57.5]",69293,38,,,,0.0,,Left Foot,,,,"[98.5, 57.5]",,Ground Pass,,14.8,,Incomplete,,Daniel Alves da Silva,4324.0,,,Through Ball,True,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,97,Barcelona,217,"['1ff83ca8-66e0-4f79-85ca-6350fdfbe7b6', 'f99ed708-967e-49f9-a69f-8525ef4642be']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.119,Pass,,2011/2012
,,,,,,,,,,,,,,,0.954453,,,,,,,,,,,,1ff83ca8-66e0-4f79-85ca-6350fdfbe7b6,1768,,"[22.5, 23.5]",69293,38,,,,2.6590793,,Left Foot,,,,"[16.2, 26.8]",,Ground Pass,,7.111962,,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,Interception,1,Regular Play,Christian Fernández Salas,24075.0,Left Back,97,Barcelona,217,"['ae6ddf46-573b-414c-a62d-4cce6aec47f0', 'e7e0ff55-613c-4e43-a0aa-66db75ab8855']",24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:38:24.272,Pass,,2011/2012
,,,,,,,,,,,,,,,2.783538,,,,,,,,,,,,3352e2b4-c8b9-48cf-8247-89c628daf68c,1778,,"[14.6, 37.4]",69293,38,True,,,-0.07842128,,Drop Kick,,,,"[79.5, 32.3]",,High Pass,,65.100075,,Incomplete,,Mamadou Koné,26553.0,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,97,Barcelona,217,"['d9cda5b6-e4fe-4120-b45b-dafc295ee265', 'ddba3eea-f034-48e9-ae0b-bec4ba9debd8']",41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:38:41.567,Pass,,2011/2012
,,,,,,,,,,,,,,,2.516962,,,,,,,,,,,,ddba3eea-f034-48e9-ae0b-bec4ba9debd8,1780,,"[41.5, 48.7]",69293,38,,,,-0.3839271,,Head,,,,"[56.6, 42.6]",,High Pass,,16.285576,,Incomplete,,,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,97,Barcelona,217,"['3352e2b4-c8b9-48cf-8247-89c628daf68c', '6cbe4c38-60dc-48cc-8a12-9dcfedc5967e']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.351,Pass,,2011/2012
,,,,,,,,,,,,,,,2.557341,,,,,,,,,,,,6cbe4c38-60dc-48cc-8a12-9dcfedc5967e,1781,,"[64.4, 38.4]",69293,38,,,,-0.39810455,,Head,,,,"[85.8, 29.4]",,High Pass,,23.215511,,Incomplete,,Mamadou Koné,26553.0,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,97,Barcelona,217,"['4e8cbff9-b33e-4dad-bd44-f0faf62e5fb6', '76c15d92-9567-4edf-9542-fa721b4f03e3', 'ddba3eea-f034-48e9-ae0b-bec4ba9debd8']",46,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:38:46.868,Pass,,2011/2012
,,,,,,,,,,,,,,,1.011389,,,,,,,,,,,,4e8cbff9-b33e-4dad-bd44-f0faf62e5fb6,1783,,"[35.2, 51.6]",69293,38,,,,-1.4735432,,Right Foot,,,,"[36.0, 43.4]",,High Pass,,8.238932,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,"['6cbe4c38-60dc-48cc-8a12-9dcfedc5967e', 'bafed5ab-eed2-4b7b-a840-46a8938aa726']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.425,Pass,,2011/2012
,,,,,,,,,,,,,,,0.671934,,,,,,,,,,,,cdee119e-46af-443e-8ef3-29de76664adb,1786,,"[36.3, 40.5]",69293,38,,,,0.40158054,,Left Foot,,,,"[43.6, 43.6]",,Ground Pass,,7.930952,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,97,Barcelona,217,['3b4b5026-c762-4c1f-bc6b-f8dd5aabe576'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.045,Pass,,2011/2012
