bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.583062,,,,,,,,,,,,,,bafe26ed-e0a6-4aed-9140-2b6bcf2c2e56,2943,,,"[79.3, 32.2]",303700,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,138,Barcelona,217,['872dde22-11ea-47ff-911e-417e3d30a45d'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.660,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.373457,,,,,,,,,,,,,,d180debd-6a93-4344-aae6-d94cbc6d851a,2954,,,"[61.5, 55.8]",303700,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Eibar,322,['8ab8c137-7e66-48d3-aefb-11b7256ad744'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.956,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.556133,,,,,,,,,,,,,,b43e8b0e-9d2e-4dc1-8e1c-26ee54773756,2961,,,"[55.9, 57.7]",303700,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Eibar,322,['35f83cd2-1c36-4fd1-9882-970517f83309'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.429,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.63348,,,,,,,,,,,,,,1397c7c6-1c09-47e0-81bc-b708e0b036b7,2966,,,"[31.8, 20.3]",303700,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Eibar,322,"['6d47438f-19db-444e-b226-0e2cd905741c', 'ca72a5f8-a1e1-4b29-8ac9-26e562ddd40d']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.257,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.270573,,,,,,,,,,,,,,7cafffe2-3226-4c0f-893d-9202b3d06b40,2987,,,"[41.6, 47.6]",303700,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Eibar,322,['487b578a-08b0-4133-8e2d-d1c67e484d47'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.747,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.519999,,,,,,,,,,,,,,841dc668-4447-4309-85e7-f261f39cf20b,2992,,,"[100.1, 29.3]",303700,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,140,Barcelona,217,"['64cf3f9d-65eb-4bc4-aed8-8bb14f15b2d4', '924561dc-4238-4f03-bb79-cdcf6b12c0a4']",19,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:19.753,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,98aadc14-86bd-4b60-bede-aba224b99bfb,2999,,,"[103.1, 24.3]",303700,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Right Center Forward,140,Barcelona,217,"['019c8eb9-5a85-4c7a-b1ab-868fa0fcea52', 'ee66f159-88e6-4f94-879a-dfecaa2d297b']",22,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:22.644,Pressure,,2019/2020
,,,,,,,,,,,,,,,,2.559996,,,,,,,,,,,,,,da22b45b-c66b-4692-b9a5-ed10b7708c79,3031,,,"[35.1, 60.7]",303700,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,140,Barcelona,217,"['746ade9f-af17-4fe7-809a-0ae224999174', 'a7327816-70f5-4e1c-b68c-23c9fa1b1cb3']",52,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:52.344,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,6c5bd7a8-30e4-4948-ada6-92fca03f6003,3035,,,"[54.7, 44.2]",303700,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,140,Barcelona,217,"['12c59a38-1fe5-4b10-a5ca-cf6630fafd1c', '4a1c584c-1ead-45ff-880d-4e98942d2821']",55,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:55.987,Pressure,,2019/2020
,,,,,,,,,,,,,,,,2.479998,,,,,,,,,,,,,,31279723-7e11-43fa-bd53-307a260a4245,3043,,,"[63.7, 35.7]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Expósito Jaén,6910.0,Right Midfield,140,Barcelona,217,"['3dfca593-7ebb-4583-9864-02e436423592', 'ff86059c-6df2-44d9-bd88-fb55dce5c010']",0,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:00.776,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.30255,,,,,,,,,,,,,,96976fb4-2d1b-4936-94fb-2bacaebb372b,3054,,,"[79.4, 32.4]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,140,Barcelona,217,['b6c8294d-e5b2-46b8-8786-888ecfeea003'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.403,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,3.303812,,,,,,,,,,,,,,73748c77-71ce-4e11-9902-c4087b35e712,3056,,,"[62.4, 41.9]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,140,Barcelona,217,"['11b1280a-a881-4c44-b86d-b3538c4d75c9', 'aff6be0c-dbf8-42fc-b695-317b858abbca']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.134,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.772353,,,,,,,,,,,,,,c17e3c64-e7cb-42db-96f1-de4011a13b81,3059,,,"[50.8, 62.0]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,140,Barcelona,217,['11b1280a-a881-4c44-b86d-b3538c4d75c9'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.727,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,2adc985f-d9d2-4eff-8538-1abc6c4a98c4,3065,,,"[34.2, 23.5]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Center Midfield,141,Barcelona,217,"['4fd8b193-ec65-415b-9c0f-360e7b24425d', '7d13ac8d-2879-4efe-bf5a-331665fb77ba', 'd05577fa-7057-421d-8c50-67dab040083a']",30,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:30.352,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.639999,,,,,,,,,,,,,,21f96de9-5987-49f8-8941-f1ed991593f3,3069,,,"[26.3, 21.8]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Center Midfield,141,Barcelona,217,"['2204dc96-a104-41ab-86c9-d1c61ad6e719', '6a92324e-ec2d-4d1f-bd02-59e28ac905f1', '7d13ac8d-2879-4efe-bf5a-331665fb77ba']",32,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:32.741,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,d5f39a4c-3c00-4771-a239-bd4d75dfd794,3070,,,"[34.2, 23.3]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Expósito Jaén,6910.0,Right Midfield,141,Barcelona,217,['2204dc96-a104-41ab-86c9-d1c61ad6e719'],32,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:32.741,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,2d27c797-b341-4f0a-9d8d-727279037835,3071,,,"[25.4, 26.3]",303700,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Left Center Back,141,Barcelona,217,"['2204dc96-a104-41ab-86c9-d1c61ad6e719', '6a92324e-ec2d-4d1f-bd02-59e28ac905f1']",32,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:32.770,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.663522,,,,,,,,,,,,,,bd24c4fd-6edc-4e24-a1f0-0d499e032dc5,3114,,,"[26.6, 23.7]",303700,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Wing,143,Eibar,322,['f5b01d98-6bf8-4aeb-8f79-561893c5b0fc'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.314,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.149419,,,,,,,,,,,,,,b1e176ef-66a9-4984-b6ed-2acdfc41ada0,3123,,,"[15.7, 65.4]",303700,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,143,Eibar,322,['ff2fb27b-3e62-4bdf-99d4-8e8c9b366cbb'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.350,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,1.439998,,,,,,,,,,,,,,cdde1119-49db-45c3-a05a-309b94e5bd0c,3128,,,"[113.8, 25.2]",303700,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,144,Barcelona,217,"['279bd851-8884-451f-b104-d9937495c2c1', '4926b7a1-9736-4b83-a7cb-af491516edfb']",33,,,,,,,,,,,,,,,,,,,Eibar,322,00:30:33.997,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,d62447fb-7f4b-445e-8229-24863923eba2,3134,,,"[115.3, 9.8]",303700,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Right Center Forward,144,Barcelona,217,"['7e9e5671-9f63-4f80-b756-23350cdfdd04', 'd660e988-b4fd-4d5c-8dde-8c8f571205c4']",36,,,,,,,,,,,,,,,,,,,Eibar,322,00:30:36.757,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.996965,,,,,,,,,,,,,,6f149793-e635-4ecf-b26f-83f4d830da1f,3144,,,"[47.8, 57.3]",303700,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Eibar,322,"['82184296-b6a8-479c-bb89-5b08aff4d9e7', 'd095403f-7762-4588-92fc-0c7c45a044bc', 'f6bcea5b-18ab-4c7d-82cd-750216803bef']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.258,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,,323276dd-7dee-4853-9da0-cdc307722d69,3170,,,"[58.6, 66.7]",303700,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pablo Ezequiel De Blasis,8555.0,Right Back,147,Barcelona,217,"['25e31dca-0aaf-41ed-a666-38bcf60ec53a', 'abe502af-5660-4412-a773-566e6780c731']",42,,,,,,,,,,,,,,,,,,,Eibar,322,00:31:42.601,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.039998,,,,,,,,,,,,,,3b46edf1-7e52-4bcc-8897-8b1efa2b39cc,3217,,,"[71.4, 70.8]",303700,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,149,Barcelona,217,"['3d05a5b0-d371-4df4-a654-424fa7b57a0b', '48a12303-a0f8-4a7d-b445-c5177d8d751f']",35,,,,,,,,,,,,,,,,,,,Eibar,322,00:32:35.427,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,,129eaeeb-80c9-429d-a484-d3a9b6be5570,3224,,,"[51.5, 71.2]",303700,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Back,149,Barcelona,217,"['0032e3ee-fda9-4ffa-9ac2-e96107f7cba0', 'a670bddc-f30b-4f17-a5eb-b0184b3e8775']",38,,,,,,,,,,,,,,,,,,,Eibar,322,00:32:38.203,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.639999,,,,,,,,,,,,,,492cb5ff-e7de-4cb0-9766-873fdb9040ed,3239,,,"[19.0, 17.3]",303700,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,149,Barcelona,217,"['af9ad740-0a6d-4210-aa5b-60d817fdfa4f', 'fcde9711-5ae4-4ed9-844a-24e97a15a5bf']",50,,,,,,,,,,,,,,,,,,,Eibar,322,00:32:50.571,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.436332,,,,,,,,,,,,,,e5556913-2115-4859-b9c4-7c097da1eb90,3246,,,"[109.0, 55.8]",303700,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,150,Eibar,322,['7a1382b0-1581-4796-8bf2-a7a34512f5ec'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.391,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,1.02711,,,,,,,,,,,,,,772e9633-d3cf-4ed8-9201-baf9a97010ab,3250,,,"[78.6, 67.3]",303700,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Eibar,322,['e0cecfad-19d7-4dfe-8d9c-93621268d55b'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.121,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.485858,,,,,,,,,,,,,,93edb729-3b0b-42ce-ac71-aaee87c59489,3276,,,"[12.7, 18.5]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,151,Eibar,322,"['119bf2d3-f42f-44a4-a6d1-8a8d8a046061', '6f8c7f7e-6a9f-48e7-a33e-b5ee97a1c6a6']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:03.285,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,1.08,,,,,,,,,,,,,,325c44c5-9624-4251-85dc-03cacc7e3a1b,3296,,,"[101.6, 67.5]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,152,Barcelona,217,['c5295cba-53d2-4b13-a635-cb73e950a6c1'],28,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:28.285,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,e64dbad7-5947-4ec7-a7f7-5cca787619a7,3301,,,"[95.2, 55.4]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Expósito Jaén,6910.0,Right Midfield,152,Barcelona,217,"['04d4ec70-f9b3-4fc9-a739-3a0e306023ff', '127a60e0-58ac-47c3-bd0a-94ea4daf8ee3', '61428986-f530-4671-a9cb-f9ab41584d60']",31,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:31.869,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.999999,,,,,,,,,,,,,,104cd02b-e77e-4885-84cc-f5bb392cf13f,3307,,,"[109.7, 55.4]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Left Center Forward,152,Barcelona,217,"['d4007cab-3642-4ffd-ba62-d0b003076255', 'f53afb33-a94d-450e-8f5e-6836a8a44b17']",33,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:33.951,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,1.439999,,,,,,,,,,,,,,cf52d1a4-7582-4e88-bf51-61d8c4a4200c,3321,,,"[84.7, 10.0]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,154,Barcelona,217,"['a6804b3b-64d4-4e2c-89d5-1ed80310f757', 'cf27874d-b495-48c7-a7f7-deaa48280a2d']",49,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:49.859,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.92,,,,,,,,,,,,,,e597da47-10a2-4554-836e-7b6ca922a61c,3323,,,"[75.9, 19.2]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Expósito Jaén,6910.0,Right Midfield,154,Barcelona,217,"['28a2b18d-cf50-4356-a4be-96307a38eb49', '33dac0cd-eb4c-46a5-94d7-561b6e2e5600', '5f2cff31-b4d1-4157-bf0c-782fffb74a5a']",51,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:51.917,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.199999,,,,,,,,,,,,,,742f629b-a35d-4ef4-9355-7196940ff6d6,3329,,,"[94.1, 18.6]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Right Center Forward,154,Barcelona,217,"['b999e75d-13d7-48e0-ace6-8548ab521a3a', 'd308cbd9-6ed4-4763-b2cf-4da8edba6d37']",54,,,,,,,,,,,,,,,,,,,Eibar,322,00:34:54.105,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,0.848476,,,,,,,,,,,,,,7f12346b-c339-43da-9732-9d19d2c66f24,3340,,,"[41.4, 43.4]",303700,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,155,Eibar,322,"['cd28be29-6124-4756-a23f-06b3e30af4b1', 'ddb3be7c-a19c-4cf7-bdef-dbb6449e7ea7']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.983,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,4a199ddb-75a0-434e-961a-b01f3ff40a06,3359,,,"[47.5, 12.1]",303700,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Díaz,13107.0,Right Center Midfield,156,Barcelona,217,"['ab25fd27-e453-45fc-b975-ae4b9c7b8974', 'def5702d-414c-4156-975b-44e8bc7d1929']",8,,,,,,,,,,,,,,,,,,,Eibar,322,00:35:08.584,Pressure,,2019/2020
,,,,,,,,,,,,,,,,5.933555,,,,,,,,,,,,,,1f2929d2-e08e-4d87-919b-cba66deae781,3379,,,"[46.5, 27.1]",303700,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,157,Eibar,322,['3cb99d73-8615-48a6-a5a9-31e646773d40'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.606,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.043124,,,,,,,,,,,,,,57f19256-8661-4b1d-a466-d5adc02c2684,3383,,,"[62.8, 34.8]",303700,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Eibar,322,"['18580a6d-3d9f-42b1-92e8-59948f517bff', 'e5877411-a24f-47ca-a0b0-8f535f273c38']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.772,Pressure,,2019/2020
,,,,,,,,,,,,,,,,2.256094,,,,,,,,,,,,,,6082488b-9343-4184-b4ab-3a7ea8834404,3388,,,"[42.0, 67.1]",303700,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,157,Eibar,322,"['68c70432-1ea4-4f06-bcca-297bf56a31c7', '6d30b124-3c1c-4fbb-9191-b402a04b93bb']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.759,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.625837,,,,,,,,,,,,,,2f9a6db3-741e-4b66-9817-31d544fa938e,3392,,,"[47.2, 62.6]",303700,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,157,Eibar,322,"['8db147bc-7f52-484d-9a6c-54cefb783c44', '98966b62-fe4a-49db-bdc1-e41f1fa0e2d7']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.471,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.80395,,,,,,,,,,,,,,cf8860d7-f9c6-4457-9359-3d4b2aa89206,3410,,,"[23.4, 19.8]",303700,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,158,Eibar,322,['348e3c3c-df5e-4d65-93b2-7f1ef0639df2'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.700,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,44bc3e9f-5cbe-4664-9df7-458b726681ed,3422,,,"[31.2, 36.1]",303700,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Anaitz Arbilla Zabala,6709.0,Left Center Back,159,Barcelona,217,"['1efa73dc-e292-4c08-80f6-5b6af9c005d3', 'e5adcbaf-09c0-4c2c-83dc-18612c14ffe3']",27,,,,,,,,,,,,,,,,,,,Eibar,322,00:36:27.997,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.079999,,,,,,,,,,,,,,8d5ba6e2-fee7-4cd3-a8c0-48cfac23431c,3434,,,"[56.5, 14.3]",303700,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Valdés Díaz,6705.0,Left Back,162,Barcelona,217,['8c77514a-4d7b-46a0-8d78-6c88bf04264c'],28,,,,,,,,,,,,,,,,,,,Eibar,322,00:38:28.942,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,e572f9e3-adf1-4526-b4d4-b215eb5444a3,3443,,,"[101.2, 31.8]",303700,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique García Martínez,6711.0,Left Center Forward,163,Barcelona,217,"['42878d43-1ce2-426f-a135-6dc4460855b2', '64b56000-bfb4-4687-a42d-67b02566f87a']",49,,,,,,,,,,,,,,,,,,,Eibar,322,00:38:49.842,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,fda286a7-48e5-498b-895f-b494af599213,3447,,,"[102.9, 58.6]",303700,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,163,Barcelona,217,"['7b1931e6-993b-405a-a323-ac0ad8fd552d', '90e00caa-5151-491c-babe-b9b53dcbb6c6']",52,,,,,,,,,,,,,,,,,,,Eibar,322,00:38:52.962,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,616d2fa1-367d-4ca2-a8dd-c85198149b15,3451,,,"[87.3, 77.2]",303700,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Ezequiel De Blasis,8555.0,Right Back,163,Barcelona,217,"['6c7cc1d6-6cb7-408a-adbf-b134776bb211', 'b26cef21-d603-41f0-a320-b6851c7ca7f5']",55,,,,,,,,,,,,,,,,,,,Eibar,322,00:38:55.103,Pressure,,2019/2020
,,,,,,,,,,True,,,,,,1.235364,,,,,,,,,,,,,,095ac463-e690-4235-ab5b-8d4aa5355977,3474,,,"[56.4, 32.2]",303700,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,163,Barcelona,217,['e2962964-cd72-471c-b176-f3c370854970'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.748,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,6bb06960-3b5f-4e6a-a912-0b8429415601,3488,,,"[44.0, 35.0]",303700,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Expósito Jaén,6910.0,Right Midfield,163,Barcelona,217,"['67b19ee0-8596-4064-9b4f-e00c3de9875e', '7a94171a-5d33-4cc8-9a0f-9e7c1969149b']",35,,,,,,,,,,,,,,,,,,,Eibar,322,00:39:35.385,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,6428e5c5-2b5e-4082-817a-748c1cadf2b7,3489,,,"[33.6, 45.1]",303700,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Ezequiel De Blasis,8555.0,Right Back,163,Barcelona,217,['7a94171a-5d33-4cc8-9a0f-9e7c1969149b'],36,,,,,,,,,,,,,,,,,,,Eibar,322,00:39:36.333,Pressure,,2019/2020
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,68f2ed9b-a3e7-43e3-b144-53db986b2bfa,3490,,,"[34.8, 32.0]",303700,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Left Center Back,163,Barcelona,217,['7a94171a-5d33-4cc8-9a0f-9e7c1969149b'],36,,,,,,,,,,,,,,,,,,,Eibar,322,00:39:36.657,Pressure,,2019/2020
,,,,,,,,,,,,,,,,2.145727,,,,,,,,,,,,,,0e4d1ddc-d65f-4c82-b2a7-565e1d679312,3497,,,"[34.3, 63.5]",303700,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,164,Eibar,322,,11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.922,Pressure,,2019/2020
,,,,,,,,,,,,,,,,0.753654,,,,,,,,,,,,,,0ef8c489-8087-4f6e-815b-12d25969e86d,3501,,,"[29.6, 57.9]",303700,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,164,Eibar,322,['66e923cf-b8eb-4f28-9345-85870821df7a'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.086,Pressure,,2019/2020
